UTARIH;FONKODU;FONADI;YONTIPI;YONTURU;TOPLAMDEGER;PIYASAFIYAT;DOLASIMDAKIPAYSAYISI;YATIRIMCISAYISI;HS;TR;BP;OZ;KB;KD;YM;HZ;DG
10.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24508944.16;0.041905;584867613.359;27551;0;33.21;8.56;15.41;12.47;0;0;11.83;18.52
10.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;50440689.49;0.013588;3712167580.497;11673;33.89;3.98;0.8;8.29;26.21;0;12.28;0;14.55
11.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;16136541.22;0.013184;1223944643.077;10603;0;0.02;0;0;85.35;0;0;0;12.05
11.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;25776881.79;0.094276;273418949.101;18634;84.4;6.58;9.02;0;0;0;0;0;0
11.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;39941326;0.055491;719779117.41;29351;26.84;0;1.93;6.56;52.05;0;0;0;12.62
11.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24519307.08;0.041917;584942095.466;27363;0;33.21;8.56;15.41;12.47;0;0;11.83;18.52
11.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;50479446.89;0.013532;3730483449.265;11674;32.78;5.04;0.04;8.41;26.47;0;12.51;0;14.75
12.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;16122310.56;0.013184;1222911570.757;10592;0;0.56;0;0;84.78;0;0;0;12.07
12.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;25957209.29;0.09503;273147822.998;18629;84.57;6.53;8.9;0;0;0;0;0;0
12.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;39986629.24;0.055657;718442265.485;29343;27.04;0;1.88;6.54;51.96;0;0;0;12.58
12.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24521036.35;0.04193;584804727.428;27359;0;33.19;8.57;15.42;12.47;0;0;11.83;18.52
12.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;50720176.52;0.013585;3733463628.022;11677;32.97;5.02;0.08;8.38;26.35;0;12.51;0;14.69
15.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;16116317.27;0.013192;1221714405.618;10587;0;0.47;0;0;84.85;0;0;0;12.09
15.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;25995838.53;0.095312;272743829.921;18630;84.57;6.55;8.88;0;0;0;0;0;0
15.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40094483.66;0.0558;718543782.101;29343;27.11;0;1.09;7.49;51.76;0;0;0;12.55
15.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24543412.32;0.041971;584769501.912;27310;0;33.18;8.57;15.43;12.47;0;0;11.83;18.52
15.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;50797476.8;0.01359;3737886349.929;11676;32.47;5.94;0.46;8.26;25.99;0;12.37;0;14.51
16.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;16107854.4;0.013186;1221551224.678;10582;0;0.45;0;0;84.86;0;0;0;12.1
16.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;25513217.55;0.093533;272773082.033;18625;84.46;6.69;8.85;0;0;0;0;0;0
16.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;39891272.33;0.05553;718373590.742;29336;26.71;0;1.27;7.51;51.93;0;0;0;12.58
16.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24553761.7;0.041986;584809908.561;27354;0;33.18;8.57;15.42;12.47;0;0;11.84;18.52
16.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;50543843.19;0.013506;3742324759.422;11672;31.28;6.04;0.48;8.4;26.43;0;12.61;0;14.76
17.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15986134.33;0.0131;1220297171.924;10572;0;0.25;0;0;84.94;0;0;0;12.2
17.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;25933487.16;0.095048;272846281.076;18624;84.3;6.93;8.77;0;0;0;0;0;0
17.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40074475.7;0.055797;718223260.606;29330;27.09;0;1.08;7.49;51.77;0;0;0;12.57
17.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24478713.37;0.042;582828212.515;27284;0;32.95;8.6;15.48;12.51;0;0;11.88;18.58
17.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;51058670.2;0.013588;3757563227.847;11696;31.58;7.97;0.06;8.32;24.8;0;12.65;0;14.62
18.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15983509.5;0.013105;1219680598.48;10566;0;0.21;0;0;84.98;0;0;0;12.2
18.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26384470.89;0.096755;272694474.937;18620;84.55;6.8;8.65;0;0;0;0;0;0
18.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40175612.3;0.056091;716260463.342;29322;27.41;0;1.05;7.45;51.59;0;0;0;12.5
18.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24552590.45;0.042015;584381133.098;27417;0;33.14;8.55;15.45;12.48;0;0;11.85;18.53
18.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;51451718.26;0.013682;3760404160.502;11698;31.27;8.85;0;8.11;24.09;0;13.03;0;14.65
19.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15946616.55;0.013094;1217885260.371;10558;0;0.06;0;0;85.08;0;0;0;12.24
19.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26524978.17;0.097062;273278494.568;18618;84.41;6.77;8.82;0;0;0;0;0;0
19.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40247741.32;0.056207;716063166.899;29313;27.62;0;2.67;5.59;51.6;0;0;0;12.52
19.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24532011.65;0.042028;583708049.447;27310;0;33.06;8.56;15.46;12.49;0;0;11.86;18.57
19.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;51487614.55;0.013679;3764058373.582;11716;31.57;8.13;0;8.17;24.26;0;13.1;0;14.77
22.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15937242.93;0.013092;1217288045.376;10550;0;0.43;0;0;84.69;0;0;0;12.26
22.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26174596.63;0.095867;273031372.891;18617;84.24;6.99;8.77;0;0;0;0;0;0
22.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40014064.03;0.055985;714728405.799;29303;27.31;0;2.63;5.62;51.86;0;0;0;12.58
22.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24545535.63;0.042068;583473198.33;27290;0;33.06;8.56;15.46;12.49;0;0;11.86;18.57
22.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;51576712.11;0.013619;3787154383.853;11722;30.98;8.86;0;8.16;24.19;0;13.07;0;14.74
23.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15899925.66;0.013078;1215803619.56;10538;0;0.31;0;0;84.77;0;0;0;12.29
23.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26534785.04;0.097222;272929706.572;18613;84.5;6.85;8.65;0;0;0;0;0;0
23.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40054075.07;0.056252;712042783.974;29298;27.65;0;2.45;5.62;51.75;0;0;0;12.53
23.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24654020.79;0.042081;585866948.51;27396;0;33.31;8.53;15.41;12.44;0;0;11.82;18.49
23.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;51912756.3;0.013715;3785153572.796;11724;31.29;8.89;0;8.1;23.97;0;13.12;0;14.63
24.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15868649.8;0.013073;1213825146.347;10528;0;0.16;0;0;84.89;0;0;0;12.32
24.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26774041.3;0.098091;272951243.464;18609;84.6;6.79;8.61;0;0;0;0;0;0
24.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40180542.9;0.05643;712045186.339;29291;27.91;0;2.23;5.62;51.71;0;0;0;12.53
24.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24542332.22;0.042095;583018559.615;27218;0;33.01;8.57;15.47;12.5;0;0;11.87;18.58
24.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;52274662.75;0.013748;3802353144.672;11743;31.47;9.06;0;8.06;23.84;0;13.01;0;14.56
25.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15910721.5;0.013131;1211689204.599;10516;0;0.6;0;0;84.48;0;0;0;12.29
25.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;27014385.03;0.099093;272616099.474;18605;84.79;6.69;8.52;0;0;0;0;0;0
25.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40286918.88;0.05661;711655804.01;29287;28.16;0;2.16;5.61;48.51;0;0;3.04;12.52
25.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24608266.18;0.042109;584397751.566;27423;0;33.15;8.55;15.45;12.47;0;0;11.84;18.54
25.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;52691575.19;0.013812;3814890885.192;11755;31.11;8.28;0;7.89;24.36;1.41;12.7;0;14.25
26.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15977902.99;0.013234;1207340542.92;10501;0;0.24;0;0;84.89;0;0;0;12.25
26.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26794502.6;0.098318;272530170.803;18599;84.15;7.11;8.74;0;0;0;0;0;0
26.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40191995.16;0.056498;711392273.635;29280;27.79;0;2.16;5.63;51.84;0;0;0;12.58
26.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24504807.3;0.042123;581748740.288;27311;0;32.87;8.56;15.51;12.53;0;0;11.9;18.63
26.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;52730343.02;0.013794;3822785729.013;11760;31.13;7.44;0;7.97;24.84;1.42;12.79;0;14.41
29.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15980572.43;0.013253;1205815149.288;10491;0;0.12;0;0;85;0;0;0;12.26
29.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;27174127.15;0.100042;271628038.026;18588;84.32;7.01;8.67;0;0;0;0;0;0
29.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40350259.72;0.056874;709467393.058;29264;27.88;0;2.11;5.58;51.85;0;0;0;12.58
29.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24554409.57;0.042163;582368257.154;27291;0;32.93;8.55;15.5;12.52;0;0;11.88;18.62
29.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;53449498.23;0.013897;3846115671.047;11761;31.38;7.7;0;8.03;24.55;1.4;12.7;0;14.24
30.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15886074.12;0.013203;1203203364.426;10479;0;0.55;0;0;85.13;0;0;0;12.34
30.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;27226688.96;0.100206;271706499.113;18583;82.79;8.62;8.59;0;0;0;0;0;0
30.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40370347.08;0.056893;709587564.966;29257;27.9;0;2.16;5.58;51.79;0;0;0;12.57
30.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24541458.26;0.042176;581875726.548;27290;0;32.89;8.56;15.51;12.53;0;0;11.89;18.62
30.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;53528047.89;0.013896;3851990964.429;11766;31.22;6.99;0;7.98;24.28;1.4;13.12;0;15.01
31.01.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15871072.78;0.013202;1202129422.847;10469;0;0.47;0;0;85.2;0;0;0;12.35
31.01.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26941453.49;0.099152;271719888.14;18580;81.83;9.56;8.61;0;0;0;0;0;0
31.01.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40253774.17;0.056758;709212519.31;29248;27.58;0;2.61;5.58;51.66;0;0;0;12.57
31.01.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24465721.01;0.042194;579842355.905;27155;0;32.64;8.59;15.56;12.57;0;0;11.94;18.7
31.01.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;53489661.61;0.013824;3869403390.043;11811;30.29;6.89;0;8;24.37;1.41;13.96;0;15.08
01.02.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15923792.59;0.013258;1201065543.997;10456;0;0.19;0;0;85.52;0;0;0;12.32
01.02.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26979184.5;0.099521;271089780.186;18572;81.29;10.26;8.45;0;0;0;0;0;0
01.02.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40284193.25;0.056883;708190803.545;29241;27.69;0;2.51;5.58;51.69;0;0;0;12.53
01.02.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24556006.81;0.042207;581793898.057;27366;0;33.07;8.56;15.31;12.53;0;0;11.9;18.63
01.02.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;54136736.89;0.013861;3905593693.419;11820;3;7.03;0;7.97;24.4;1.4;14.17;0;15.03
02.02.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;16275716.34;0.013323;1221610828.02;10501;0;0.05;0;0;85.97;0;0;0;12.05
02.02.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26809677.48;0.099091;270556086.803;18569;81.4;9.65;8.95;0;0;0;0;0;0
02.02.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40262405.22;0.056836;708392930.998;29237;27.65;0;2.28;5.59;51.9;0;0;0;12.58
02.02.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24691364.05;0.042218;584855278.773;27615;0;33.34;8.52;15.25;12.48;0;0;11.84;18.57
02.02.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;54389575.3;0.013861;3923865223.69;11839;29.6;7.84;0;7.91;24.33;1.39;14.02;0;14.91
05.02.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;16310433.26;0.013352;1221541521.848;10500;0;0.02;0;0;86;0;0;0;12.05
05.02.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26604787.28;0.098262;270753149.178;18569;81.91;9.03;9.06;0;0;0;0;0;0
05.02.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40223140.89;0.056725;709092286.911;29249;27.41;0;2.36;5.59;52.02;0;0;0;12.62
05.02.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24628025.63;0.042261;582758799.843;27255;0;32.72;8.94;15.31;12.52;0;0;11.89;18.62
05.02.2018 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;54364279.2;0.013806;3937863977.354;11850;29.27;8.58;0;7.87;24.31;1.38;13.73;0;14.86
06.02.2018 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;16301238.01;0.013345;1221541521.848;10500;0;0;0;0;86.01;0;0;0;12.06
06.02.2018 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;26379255.89;0.097426;270761917.344;18566;81.4;9.53;9.07;0;0;0;0;0;0
06.02.2018 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;40134236.22;0.056586;709257401.779;29247;27.34;0;2.38;5.59;52.07;0;0;0;12.62
06.02.2018 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;24715719.31;0.042275;584639813.04;27353;0;32.94;8.91;15.25;12.48;0;0;11.85;18.57
